area,num_bath_rooms,num_bed_rooms,price,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,price_per_sqft
1550,3,3,9501500,40,1,1,3,2,3,3,3,6130
1450,3,3,9497500,40,1,1,2,2,3,2,3,6550
1500,4,3,4500000,167,3,1,1,1,2,3,3,3000
1460,3,3,9052000,40,1,1,2,1,3,2,4,6200
1350,3,3,20000,118,2,1,1,1,4,3,3,14.81481481
1400,3,3,22000,16,1,1,2,3,1,3,3,15.71428571
500,1,2,10000,16,4,1,2,1,1,3,4,20
800,1,2,16000,55,4,2,2,2,3,2,1,20
1350,3,3,37000,55,1,1,1,2,3,3,3,27.40740741
1400,3,3,18000,16,1,1,2,2,2,2,4,12.85714286
800,2,2,14000,16,1,1,2,1,1,3,2,17.5
1600,3,3,24000,16,1,1,2,1,1,1,3,15
1100,3,3,20000,16,1,1,1,1,3,3,4,18.18181818
1000,2,3,15000,16,1,2,2,1,4,3,3,15
1300,3,3,16000,16,1,2,1,1,2,1,3,12.30769231
1400,3,3,30000,40,1,1,1,1,3,2,3,21.42857143
2200,3,3,20000,16,1,2,2,1,1,2,5,9.090909091
1005,2,2,15000,16,1,2,2,1,1,3,12,14.92537313
1190,3,3,11067000,162,1,2,2,2,3,1,14,9300
570,1,2,2280000,101,1,1,2,1,3,1,3,4000
1775,4,3,14200000,40,3,1,2,1,4,2,4,8000
1800,4,3,12600000,92,1,1,2,2,1,3,5,7000
1200,2,3,3180000,167,1,1,3,2,3,3,3,2650
1571,3,3,14139000,92,1,1,2,1,3,3,4,9000
1730,3,3,15570000,92,1,2,2,1,5,1,3,9000
1400,3,3,10599400,92,1,1,1,1,1,3,2,7571
1575,3,3,12600000,92,1,1,2,1,5,2,3,8000
5,3,3,25650,51,1,1,3,1,6,2,4,5130
1300,2,2,30000,180,1,2,2,1,1,3,3,23.07692308
1256,3,3,15000,14,1,2,2,1,1,2,4,11.94267516
2200,2,3,14000,90,3,2,2,1,1,3,4,6.363636364
1000,2,3,3800000,31,1,1,1,1,3,2,5,3800
1600,3,3,22000,180,2,1,2,2,3,3,3,13.75
1950,3,3,55000,180,1,2,1,1,4,3,14,28.20512821
1190,3,3,6783000,162,5,2,1,1,1,2,12,5700
1450,4,3,8998700,145,1,1,3,1,4,2,3,6206
1200,3,3,10200000,61,1,1,1,2,2,3,5,8500
1215,3,3,5499090,123,1,3,2,1,3,2,3,4526
5400,3,3,28000,180,1,1,2,1,4,3,3,5.185185185
1237,3,2,8499427,119,1,2,2,1,1,3,3,6871
1430,3,3,7865000,123,1,1,2,1,2,2,3,5500
2100,4,5,15000300,24,1,1,1,1,1,1,4,7143
1500,3,3,9000000,24,1,2,1,1,5,3,3,6000
1047,2,2,6099822,24,5,1,3,2,3,1,2,5826
650,2,2,3250000,61,1,1,2,1,3,3,3,5000
1400,4,3,12199600,123,1,2,1,2,3,3,3,8714
1465,3,3,13999540,92,1,1,2,1,1,1,3,9556
1100,2,2,5280000,90,1,2,1,1,1,3,3,4800
1150,3,3,5175000,90,1,1,2,1,3,3,3,4500
1200,2,3,6693600,94,2,1,2,1,4,3,4,5578
1100,3,3,6000500,118,1,2,2,2,2,2,3,5455
1069,3,3,4499421,24,1,2,1,1,2,3,3,4209
1537,3,3,8999135,94,1,1,1,2,1,1,3,5855
1000,2,3,5000000,118,1,1,3,1,3,3,4,5000
1255,2,3,6500900,94,3,1,2,1,2,3,4,5180
330,1,2,990000,110,1,1,1,1,1,1,3,3000
1308,3,3,6670800,90,1,1,2,1,5,2,3,5100
725,2,2,2699900,118,1,3,2,2,3,3,14,3724
2200,4,4,60000,55,1,2,2,1,3,2,2,27.27272727
1280,3,3,30000,180,1,2,2,2,3,3,3,23.4375
1500,3,3,30000,180,1,1,1,1,1,1,4,20
1500,3,3,60000,180,1,2,1,1,2,2,4,40
1650,4,3,28000,180,1,1,1,1,3,3,3,16.96969697
1600,3,3,36000,180,1,2,2,2,3,3,1,22.5
2030,3,4,42000,180,1,2,1,1,4,1,3,20.68965517
1566,3,3,20000,180,1,1,3,1,2,2,4,12.77139208
1300,3,3,30000,180,1,1,2,4,3,1,4,23.07692308
1000,2,2,24000,180,1,1,1,2,2,2,1,24
1400,3,3,28000,40,1,1,2,1,1,1,2,20
3150,5,4,150000,40,1,1,3,1,5,2,5,47.61904762
2300,2,3,75000,54,1,1,1,1,2,2,2,32.60869565
2600,4,4,110000,55,1,1,2,1,3,2,3,42.30769231
2700,4,4,120000,55,1,3,2,1,3,1,5,44.44444444
2200,4,3,50000,55,1,2,1,2,2,2,4,22.72727273
1600,3,3,30000,40,1,2,1,2,3,2,4,18.75
500,2,2,2500000,90,1,1,2,1,1,3,5,5000
1150,3,3,4370000,59,2,1,2,1,3,2,4,3800
900,2,2,4500000,145,1,2,1,1,1,2,4,5000
850,2,2,3570000,59,1,2,2,1,4,1,3,4200
1220,3,3,5490000,145,1,2,3,1,5,3,3,4500
1250,2,3,6000000,59,1,2,2,2,2,3,3,4800
840,2,2,4032000,101,4,1,2,1,2,3,2,4800
1510,3,3,6493000,145,1,1,1,1,1,3,3,4300
900,2,2,3400200,90,1,2,1,1,2,3,5,3778
1050,3,2,5000100,90,1,1,2,1,2,3,3,4762
1025,2,3,5535000,90,1,1,2,1,3,3,3,5400
2600,4,4,90000,55,1,2,2,1,4,1,3,34.61538462
2200,3,3,20000,16,1,1,3,1,3,1,4,9.090909091
1140,3,3,20000,16,1,1,2,1,4,3,3,17.54385965
1320,3,3,5808000,59,3,2,1,3,1,3,3,4400
1220,3,3,14030000,123,1,1,2,1,3,1,4,11500
1235,3,3,5557500,59,2,1,3,1,4,2,2,4500
1390,3,3,7019500,162,1,1,2,1,1,2,3,5050
1100,3,3,4950000,59,1,1,1,1,1,3,4,4500
1225,3,3,6125000,162,1,1,2,1,2,1,4,5000
1144,3,3,6292000,123,1,2,1,2,1,1,3,5500
1382,3,3,6910000,162,1,1,2,1,3,3,4,5000
1596,2,3,7501200,90,1,2,2,1,3,3,5,4700
1520,3,3,11096000,123,1,1,3,1,1,2,1,7300
1090,2,3,5668000,90,1,2,1,1,2,3,2,5200
1135,3,3,4313000,59,2,2,1,1,1,2,4,3800
1375,3,3,10037500,139,1,1,2,1,3,3,4,7300
1100,3,3,5060000,90,1,2,2,1,5,1,4,4600
1100,3,3,4840000,24,1,3,2,1,3,3,11,4400
1147,3,3,5098415,118,2,1,2,1,2,2,3,4445
1438,3,3,10066000,139,4,1,2,2,4,1,3,7000
1200,3,3,8040000,139,1,2,3,1,2,3,3,6700
1350,3,3,6480000,118,1,1,3,1,1,3,3,4800
1135,3,3,8001750,139,4,1,2,1,3,3,3,7050
950,2,2,4560000,90,1,1,2,1,4,2,4,4800
1472,3,4,6624000,90,1,2,3,1,2,3,4,4500
200,3,3,30000,180,1,1,2,1,1,1,3,150
2900,3,3,250000,75,1,3,1,1,2,1,4,86.20689655
2350,3,3,150000,54,1,1,1,1,3,3,3,63.82978723
3000,6,4,90000,75,1,2,2,2,2,2,3,30
1800,2,2,45000,57,1,1,1,1,1,3,4,25
2200,3,3,50000,75,4,2,2,1,3,3,4,22.72727273
1680,2,2,40000,57,1,2,3,1,2,2,4,23.80952381
2600,4,4,110000,54,1,1,2,3,4,1,6,42.30769231
2800,3,3,90000,57,1,1,2,2,2,3,4,32.14285714
2300,3,4,6000,57,3,1,2,2,3,3,3,2.608695652
2650,5,5,80000,54,1,2,3,1,2,2,3,30.18867925
1200,2,2,25000,57,1,2,1,1,1,3,3,20.83333333
2200,4,4,100000,57,4,2,3,1,5,3,3,45.45454545
1200,1,2,20000,57,1,1,2,1,1,3,3,16.66666667
1800,3,2,65000,57,3,1,2,1,2,3,2,36.11111111
1150,3,2,6900000,170,1,1,2,1,3,2,3,6000
1000,2,2,4000000,170,1,1,1,1,1,3,3,4000
1238,3,3,6500738,31,1,1,2,1,3,1,3,5251
1096,3,3,6028000,118,1,1,2,1,3,2,14,5500
1500,3,4,6000000,59,1,1,1,1,4,3,3,4000
1850,3,3,22200000,31,3,2,2,2,2,3,4,12000
1040,3,2,5500560,31,1,2,2,1,1,3,3,5289
3000,3,3,90000,57,1,2,1,2,3,3,13,30
1322,2,3,5288000,59,3,1,1,1,4,2,3,4000
1263,3,3,5557200,126,1,1,1,1,4,3,4,4400
1200,3,3,4800000,59,1,1,2,1,2,2,1,4000
936,2,2,2800512,118,1,1,3,1,2,1,3,2992
850,2,2,4600200,118,1,1,3,1,2,2,3,5412
1100,2,3,30000,180,1,1,3,2,3,2,4,27.27272727
2284,4,3,42000,180,1,2,3,1,2,3,4,18.38879159
1350,3,3,40000,22,1,1,1,1,3,2,11,29.62962963
1706,4,3,10236000,51,1,2,2,1,1,3,3,6000
900,3,3,5000400,123,1,1,2,1,3,3,3,5556
810,2,2,5499900,34,1,2,1,1,5,3,3,6790
1500,3,3,11025000,40,1,2,2,1,3,1,4,7350
1200,3,3,6000000,24,1,2,2,1,2,2,3,5000
1100,3,3,6501000,24,1,1,1,1,1,3,3,5910
1030,3,3,5999750,34,1,2,2,1,2,2,3,5825
2435,4,4,14123000,51,1,1,1,1,2,3,4,5800
2200,4,4,15400000,119,1,3,1,1,1,3,4,7000
1350,3,3,1000350,118,1,2,2,1,1,1,3,741
1810,3,3,12670000,118,1,1,2,1,1,3,3,7000
1071,2,3,3748500,59,1,2,2,1,2,1,3,3500
890,2,2,5000020,24,1,1,2,1,4,3,4,5618
1320,3,3,7260000,61,1,2,2,1,4,3,3,5500
1100,3,3,6600000,123,2,2,2,2,2,3,1,6000
930,2,2,3999000,61,2,1,1,2,1,3,1,4300
835,2,2,2700390,148,1,2,2,1,3,3,13,3234
1060,2,2,4770000,148,3,3,2,1,1,3,5,4500
1100,3,3,4800400,148,1,1,2,1,3,3,4,4364
1150,3,3,5600500,148,5,1,1,2,1,2,3,4870
2335,5,4,20001610,67,1,1,3,1,1,2,2,8566
630,2,2,2700180,148,1,1,1,1,2,1,14,4286
1600,7,4,16800000,124,1,1,2,1,3,2,3,10500
1250,2,3,2600000,45,1,1,2,2,1,3,3,2080
1765,3,3,36000,40,2,1,3,1,3,1,3,20.39660057
1650,3,3,30000,40,1,1,3,1,2,2,3,18.18181818
1472,3,3,30000,40,3,2,2,1,3,3,3,20.38043478
1650,3,3,45000,54,4,1,1,2,2,2,3,27.27272727
1850,4,3,36000,40,1,1,2,1,1,2,3,19.45945946
2150,3,3,45000,40,2,1,2,1,1,3,3,20.93023256
1500,2,3,30000,40,1,2,1,1,3,2,3,20
1400,4,3,65000,40,4,2,3,1,3,1,4,46.42857143
2008,3,5,45000,40,1,1,2,1,2,3,3,22.41035857
1860,3,3,35000,40,4,1,2,1,3,3,4,18.8172043
2000,3,3,53000,22,1,1,2,1,1,2,4,26.5
2100,4,3,40000,40,1,1,3,1,3,2,3,19.04761905
2100,4,3,40000,40,1,1,2,1,4,3,3,19.04761905
1881,3,3,40000,40,4,1,1,1,4,3,3,21.26528442
1770,4,3,32000,180,1,2,1,2,3,3,5,18.07909605
1200,3,3,35000,134,1,1,2,1,2,3,5,29.16666667
850,2,2,11000,138,5,2,2,1,4,3,4,12.94117647
2050,3,3,35000,40,1,1,3,1,4,3,3,17.07317073
500,2,2,35000,54,5,1,2,2,4,3,3,70
1779,3,3,13787250,123,1,2,2,1,1,3,4,7750
1050,2,3,5040000,110,1,2,2,2,2,2,14,4800
1030,3,3,3499940,31,1,1,2,1,1,3,15,3398
1565,3,3,17000595,123,1,4,1,2,2,2,3,10863
815,2,2,2526500,31,1,1,2,1,4,3,4,3100
1100,3,3,4499000,118,1,1,2,1,4,3,3,4090
1265,3,3,5692500,123,1,1,2,1,3,3,3,4500
1172,4,3,5500196,118,1,2,3,1,3,3,3,4693
2150,3,4,17501000,56,4,2,3,1,2,1,7,8140
1100,3,3,5016000,118,1,3,2,2,3,1,4,4560
1235,3,3,6792500,118,1,3,3,1,4,3,3,5500
1025,2,3,4100000,118,1,1,2,1,2,2,3,4000
1200,3,3,5500800,118,1,1,1,1,2,3,3,4584
1200,3,3,4200000,118,1,1,1,1,4,3,3,3500
982,2,2,4124400,118,1,1,3,1,3,3,1,4200
1146,3,3,5157000,31,1,1,2,2,1,3,2,4500
810,2,2,3726000,94,1,1,2,1,3,3,4,4600
1050,3,3,4725000,162,1,1,2,2,5,3,3,4500
1000,3,3,9000000,94,1,2,2,1,2,1,3,9000
1665,3,4,11655000,81,1,1,1,2,2,2,12,7000
1118,3,3,1249924,162,5,1,2,1,1,3,4,1118
1155,3,3,4389000,151,1,2,1,3,4,2,3,3800
1100,2,3,4950000,145,4,1,2,1,3,3,5,4500
2200,4,3,16500000,56,1,1,1,1,4,1,3,7500
1470,3,3,5145000,50,1,1,3,1,3,2,1,3500
1155,3,3,4389000,118,1,1,2,1,4,3,3,3800
670,2,2,2345000,118,5,1,2,1,3,3,3,3500
1675,3,3,10887500,123,4,1,2,1,2,2,1,6500
2000,3,4,45000,40,1,1,1,2,4,3,3,22.5
1500,3,3,32000,40,4,1,3,2,4,3,3,21.33333333
1850,3,3,40000,40,1,2,2,1,4,2,3,21.62162162
2200,2,3,22000,40,1,2,2,1,3,3,2,10
1450,3,3,30000,40,1,1,1,1,1,2,1,20.68965517
1420,3,3,30000,40,1,2,1,2,3,3,3,21.12676056
2590,4,5,450000,40,1,1,2,1,3,2,3,173.7451737
1850,4,3,30000,40,2,2,1,1,4,3,3,16.21621622
1300,3,3,22000,40,2,1,2,2,3,2,4,16.92307692
1150,3,3,3450000,70,1,2,2,1,1,3,3,3000
1450,6,3,50000,40,1,2,2,4,1,4,4,34.48275862
1100,2,2,2530000,167,2,1,2,1,2,2,6,2300
2100,4,4,50000,40,1,1,2,1,1,3,4,23.80952381
3000,3,4,11898000,76,4,2,3,1,3,2,3,3966
1250,2,3,5625000,123,1,1,3,1,3,3,3,4500
1047,2,3,6199287,24,1,1,1,1,2,2,3,5921
2600,5,4,24960000,31,1,2,2,1,4,4,15,9600
1350,3,3,4725000,50,2,1,2,1,6,2,3,3500
1225,3,3,3430000,84,1,2,1,1,2,2,3,2800
1360,3,3,4760000,50,5,1,2,2,3,2,4,3500
1150,3,3,7475000,144,2,2,2,1,4,3,4,6500
1200,3,3,5400000,14,1,2,2,1,1,3,3,4500
1100,2,2,3699300,145,1,1,2,1,2,2,4,3363
1750,4,5,1750,40,1,2,2,1,1,3,1,1
2200,3,4,50000,40,5,3,1,1,2,2,4,22.72727273
1275,3,3,25000,40,1,2,2,1,5,3,3,19.60784314
1275,6,3,32200,40,1,2,3,1,4,3,3,25.25490196
2300,4,4,45000,40,1,2,3,1,3,3,4,19.56521739
2,3,3,13000,133,1,2,2,1,2,3,3,6500
1585,3,3,13499445,92,1,2,1,1,2,3,3,8517
1250,3,3,4375000,51,1,1,1,1,2,2,3,3500
1505,4,3,4816000,24,1,1,1,2,1,3,4,3200
850,3,3,3570000,124,1,2,2,1,5,3,3,4200
1430,3,3,4282850,24,1,1,1,1,1,3,3,2995
1943,3,3,10647640,51,4,1,3,1,5,3,12,5480
950,2,2,3325000,51,5,2,1,1,1,2,3,3500
1980,3,3,11880000,51,1,1,2,1,5,3,3,6000
1650,3,3,30000,40,1,2,2,2,4,2,5,18.18181818
1370,3,3,8905000,124,4,1,2,1,2,3,4,6500
1600,3,3,30000,40,1,2,2,1,3,2,3,18.75
1650,3,3,30000,40,1,1,1,1,3,3,3,18.18181818
2400,3,3,60000,40,1,1,2,1,4,3,4,25
1250,2,3,55000,61,1,1,2,1,1,2,4,44
700,2,2,19000,123,1,1,1,1,2,2,3,27.14285714
2000,3,3,45000,92,1,2,1,1,1,3,1,22.5
1150,3,3,20000,16,1,1,2,1,1,1,3,17.39130435
1400,3,3,30000,92,1,2,3,2,2,3,4,21.42857143
1150,3,3,23000,183,1,1,1,1,2,1,1,20
2480,4,4,60000,179,1,2,2,2,3,2,3,24.19354839
3350,3,3,150000,22,1,1,3,2,2,2,3,44.7761194
2450,2,2,50000,22,5,1,3,3,1,3,4,20.40816327
1577,3,3,11827500,119,4,2,2,1,1,3,5,7500
1577,4,3,11827500,119,1,1,3,1,4,1,1,7500
1150,2,3,30000,123,1,3,1,2,1,2,3,26.08695652
1150,3,3,4025000,51,1,1,3,1,2,3,4,3500
1210,2,3,4840000,24,2,2,2,1,4,2,4,4000
1550,3,3,5425000,143,1,1,2,1,3,3,1,3500
2430,4,3,100000,22,1,2,1,1,4,3,6,41.15226337
1120,3,3,7499520,144,1,1,1,1,4,1,3,6696
2600,4,3,200000,22,1,2,2,1,1,3,3,76.92307692
2150,4,4,15480000,56,1,1,2,1,3,3,1,7200
1100,3,3,4400000,24,1,1,1,2,3,1,5,4000
1550,2,3,40000,22,1,1,3,1,2,2,4,25.80645161
1100,3,3,6600000,162,2,2,2,1,1,1,3,6000
1245,1,3,5602500,145,1,1,1,2,3,2,4,4500
1245,3,3,5602500,145,1,1,3,1,5,3,3,4500
1880,3,3,30000,22,1,2,2,1,1,2,3,15.95744681
1943,3,3,16499956,51,3,1,1,1,1,3,3,8492
1250,3,3,5625000,51,2,2,3,5,4,3,3,4500
1600,3,3,30000,40,1,2,3,1,3,2,4,18.75
2200,2,3,70000,40,1,1,2,1,6,3,4,31.81818182
760,2,2,3000480,123,1,1,1,1,4,3,3,3948
2150,3,3,40000,40,2,1,1,1,2,1,3,18.60465116
2400,2,3,45000,40,1,2,3,1,1,3,4,18.75
1500,4,3,18000,123,1,3,1,1,1,1,4,12
1850,3,4,40000,40,1,1,1,1,2,3,1,21.62162162
700,2,2,3000200,123,1,1,3,1,2,2,3,4286
1575,4,3,7875000,118,1,1,2,1,2,2,4,5000
1000,2,2,2850000,117,1,1,2,1,3,2,3,2850
2050,3,4,10250000,51,1,2,2,1,1,3,4,5000
985,2,2,2807250,117,1,2,1,2,1,3,4,2850
3000,5,6,15000000,144,1,2,3,1,1,1,3,5000
1706,3,3,10236000,51,1,1,1,2,3,3,1,6000
1250,5,3,4750000,51,4,1,1,3,1,1,3,3800
1235,3,3,7904000,123,1,1,1,1,2,2,3,6400
2200,4,4,15400000,118,3,2,2,1,4,3,3,7000
1500,2,2,32000,61,1,1,1,2,1,2,4,21.33333333
2500,3,3,45000,180,2,1,2,1,1,2,3,18
1500,4,3,30000,180,1,1,2,2,4,1,1,20
2090,3,3,45000,180,1,1,1,1,4,3,4,21.53110048
1800,4,3,60000,180,1,2,2,2,4,2,3,33.33333333
1220,2,3,32000,134,1,2,1,2,2,3,3,26.2295082
1150,2,3,23000,180,1,1,1,1,1,3,6,20
1500,3,3,25000,180,1,2,1,1,1,3,4,16.66666667
1300,3,3,25000,34,1,1,2,1,4,1,3,19.23076923
1500,2,3,30000,180,1,1,2,1,4,3,4,20
400,2,2,12500,86,1,1,2,1,5,2,3,31.25
1300,1,1,24000,34,3,1,2,1,2,3,3,18.46153846
900,2,2,20000,16,1,2,3,1,4,2,4,22.22222222
2000,2,2,80000,180,5,1,2,1,3,3,1,40
1500,3,3,35000,180,1,2,2,1,1,1,3,23.33333333
850,2,2,14000,14,1,2,2,2,2,2,1,16.47058824
1400,2,3,11000,86,1,2,2,1,2,1,3,7.857142857
1210,3,3,5203000,131,1,1,2,2,4,3,4,4300
965,4,3,4246000,123,4,1,2,1,3,1,4,4400
1875,1,3,18000000,144,1,2,2,1,2,3,1,9600
1040,2,3,3952000,101,2,2,1,3,2,3,1,3800
1410,3,3,7755000,47,4,1,1,1,3,3,3,5500
1150,4,3,4370000,51,1,1,2,2,3,2,2,3800
2200,4,4,14740000,56,1,1,2,3,3,2,4,6700
1000,2,2,5500000,123,3,1,1,1,5,2,3,5500
1400,3,3,47000,123,1,1,2,1,1,3,3,33.57142857
1300,3,4,12000300,123,1,2,2,1,1,2,2,9231
1900,3,3,13870000,119,3,1,3,1,1,3,3,7300
1675,4,3,17044800,123,1,1,2,2,3,3,3,10176
1250,3,3,11500000,123,1,1,3,2,4,3,1,9200
2035,4,4,8547000,167,1,3,2,1,3,2,4,4200
1000,2,3,5600000,138,2,2,2,1,5,3,3,5600
720,2,2,4600800,92,1,2,2,1,1,3,14,6390
725,2,2,3516250,123,1,2,2,1,5,1,3,4850
1140,3,3,6798960,123,4,1,2,2,1,3,3,5964
2200,4,4,11880000,145,1,2,2,1,1,2,3,5400
1415,4,3,7782500,51,1,1,2,1,3,1,4,5500
1100,3,3,6050000,124,1,1,2,1,2,1,3,5500
850,1,2,4799950,145,1,1,1,1,1,3,3,5647
975,2,3,3999450,123,1,1,2,1,3,3,3,4102
975,2,3,3500250,123,1,1,2,2,1,2,3,3590
6,3,3,16800,173,4,1,2,1,3,2,3,2800
1785,3,4,12495000,139,5,2,2,1,3,3,5,7000
3119,3,4,24952000,144,1,1,1,3,5,3,3,8000
1150,3,3,4945000,51,1,2,2,1,2,3,3,4300
1600,2,2,4000000,167,1,2,1,1,3,3,2,2500
1500,3,3,7425000,145,1,1,2,1,3,3,4,4950
1294,3,3,5952400,94,2,1,1,1,4,2,4,4600
650,1,1,2399800,119,1,1,3,2,4,1,5,3692
1840,3,3,10120000,133,1,1,3,2,1,1,4,5500
1200,2,2,7500000,131,1,1,3,3,1,2,3,6250
850,2,2,3825000,145,5,1,3,2,2,2,4,4500
1720,3,3,15136000,144,1,2,3,1,3,3,3,8800
1300,3,3,6500000,24,1,1,2,2,1,3,1,5000
3100,4,4,18600000,133,1,1,2,1,3,1,3,6000
1720,3,3,15136000,144,2,2,1,2,3,1,3,8800
800,1,2,14000,116,1,1,1,1,2,2,4,17.5
2750,6,5,80000,180,1,1,2,1,3,3,4,29.09090909
1800,2,3,20000,123,1,1,1,1,1,2,4,11.11111111
1800,3,3,21000,123,1,2,1,1,3,2,3,11.66666667
700,1,1,15000,123,1,2,2,1,3,2,2,21.42857143
1375,3,3,35000,180,5,2,2,1,1,1,3,25.45454545
860,2,2,13000,123,1,1,2,1,3,3,4,15.11627907
1250,3,2,24000,116,4,1,2,1,1,2,4,19.2
1500,4,3,50000,123,1,2,1,1,4,3,4,33.33333333
1250,3,3,20000,14,1,2,2,1,1,2,3,16
1400,3,3,25000,123,3,2,1,3,3,2,5,17.85714286
1300,3,3,25000,14,1,1,3,2,4,2,4,19.23076923
1350,3,3,25000,14,1,2,2,1,2,2,3,18.51851852
800,2,2,15000,14,1,2,1,1,2,3,5,18.75
1450,3,3,35000,74,1,2,2,1,3,3,3,24.13793103
1440,3,3,28000,123,1,2,1,4,5,3,4,19.44444444
1100,2,2,18000,14,1,1,3,1,4,3,1,16.36363636
800,2,2,15000,14,2,1,1,1,2,1,4,18.75
1100,2,2,16000,14,1,1,2,1,1,2,2,14.54545455
910,2,3,3458000,101,1,1,1,1,1,3,3,3800
1200,2,3,7299600,162,1,2,1,1,1,3,4,6083
1050,2,3,4935000,24,1,1,2,1,3,1,3,4700
1250,3,3,5625000,145,1,1,3,1,2,3,4,4500
1450,3,3,9425000,116,2,2,3,1,1,3,3,6500
1000,2,2,6800000,123,1,2,1,1,1,3,4,6800
600,2,2,2799600,123,1,1,1,1,3,1,3,4666
1210,3,3,3267000,150,1,1,1,1,1,3,4,2700
1110,2,3,21000,123,1,1,1,1,2,3,3,18.91891892
860,2,2,5160000,124,1,2,1,1,2,2,13,6000
1025,2,3,6662500,123,3,2,1,1,3,3,3,6500
950,2,2,5700000,123,1,1,3,3,1,1,4,6000
660,2,2,2100120,131,5,1,1,1,2,3,3,3182
2200,5,4,15400000,56,1,3,2,1,1,2,3,7000
1380,4,3,7500300,124,3,2,2,2,3,3,3,5435
2200,3,4,18700000,139,1,2,1,1,4,2,1,8500
1113,3,3,6000183,51,1,1,2,1,1,1,12,5391
1450,3,3,6800500,51,1,1,3,1,2,3,4,4690
1150,3,3,4025000,103,1,1,2,2,2,3,4,3500
1030,3,3,4120000,131,1,1,2,1,1,3,16,4000
1300,3,3,5200000,51,1,1,2,1,3,3,4,4000
1550,3,3,6200000,51,4,1,2,2,3,3,3,4000
1618,4,3,9999240,51,3,1,2,1,3,2,5,6180
1750,4,4,9999500,51,1,1,3,1,1,3,4,5714
1050,2,3,5999700,51,1,3,2,1,2,3,4,5714
825,2,2,3499650,51,3,1,2,1,5,2,4,4242
2100,4,4,9450000,51,1,1,1,1,4,3,3,4500
1400,3,3,47000,123,1,3,2,1,3,1,3,33.57142857
1390,3,3,23000,14,2,2,1,2,4,2,1,16.54676259
1600,4,3,25000,162,1,2,2,1,2,3,1,15.625
1350,3,3,30000,162,1,1,2,1,3,3,4,22.22222222
1600,4,3,25000,162,1,2,1,1,4,3,12,15.625
2400,5,4,55000,180,1,1,1,2,5,1,3,22.91666667
1350,2,3,20000,162,1,2,3,2,3,2,1,14.81481481
3000,4,4,100000,31,1,1,2,2,3,3,3,33.33333333
3200,5,4,120000,74,2,1,3,1,3,3,4,37.5
1750,3,3,30000,123,1,1,2,1,3,3,3,17.14285714
1905,3,3,35000,123,1,3,2,1,1,3,5,18.37270341
1470,3,3,30000,123,1,2,3,1,1,3,1,20.40816327
2900,3,3,80000,31,4,2,2,1,2,1,5,27.5862069
1220,2,2,1220,123,1,1,1,1,4,3,3,1
2500,4,4,125000,74,1,2,2,1,1,3,2,50
3200,4,4,200000,74,1,1,3,2,4,2,3,62.5
2200,3,3,50000,180,1,1,1,1,5,3,3,22.72727273
3500,4,4,250000,75,1,1,3,1,3,1,4,71.42857143
2250,5,4,80000,180,1,2,1,1,3,3,2,35.55555556
4000,5,4,110000,40,1,3,1,1,2,3,3,27.5
1050,3,3,4200000,145,1,2,2,1,4,2,3,4000
1470,3,3,7497000,123,1,1,2,3,4,1,4,5100
1455,3,3,6800670,51,4,2,2,2,3,3,4,4674
1150,2,3,6325000,133,1,1,1,1,2,3,3,5500
1407,3,3,5346600,24,1,2,3,5,1,3,3,3800
1312,3,3,4985600,24,1,2,2,1,3,3,3,3800
900,3,4,4500000,133,1,2,2,1,3,3,3,5000
970,1,3,4300010,123,5,1,2,1,3,2,4,4433
1384,3,3,5812800,26,1,2,1,1,2,3,3,4200
510,1,2,2799900,53,2,2,1,1,2,3,1,5490
1200,2,3,7680000,40,1,1,2,1,3,3,3,6400
750,1,1,9000000,139,1,1,2,1,4,2,4,12000
1000,2,2,3600000,51,1,2,3,1,3,2,2,3600
1200,2,3,7680000,40,5,2,1,2,1,3,3,6400
1800,3,4,13500000,51,1,4,1,2,4,2,3,7500
1100,3,3,7150000,56,1,2,3,3,2,3,4,6500
1506,3,3,10542000,175,1,1,2,1,4,2,3,7000
900,2,3,2430000,158,1,2,1,1,4,3,3,2700
1200,3,3,4140000,143,1,2,1,1,4,3,3,3450
1500,2,3,15000000,144,4,1,2,1,1,3,3,10000
1200,3,3,4140000,143,1,1,2,1,1,1,4,3450
1300,3,3,10400000,116,1,2,1,3,2,3,13,8000
1050,3,3,5775000,67,1,1,2,1,3,1,3,5500
800,2,2,3600000,145,1,2,2,1,2,3,5,4500
950,2,2,3800000,145,2,1,3,1,3,3,3,4000
1150,2,3,5175000,145,1,2,2,1,4,3,4,4500
1541,4,3,4314800,143,1,2,1,2,3,1,1,2800
1760,4,3,5632000,167,1,1,3,1,2,2,3,3200
1200,3,3,4140000,143,1,1,2,1,1,3,3,3450
1085,3,3,3580500,143,1,2,2,1,2,3,3,3300
1313,3,3,3939000,143,1,1,1,1,3,3,3,3000
1030,2,3,3999490,150,5,1,1,2,3,2,3,3883
2017,4,4,18153000,144,1,3,1,1,2,2,3,9000
1320,4,4,5016000,167,1,2,3,1,3,2,3,3800
1455,3,3,10912500,144,1,1,2,1,4,3,4,7500
1255,3,3,5647500,145,1,2,1,1,3,3,4,4500
1200,2,3,3060000,167,2,2,3,2,5,1,3,2550
